V alpha_deg Tr h feas
16.500 3.00 19.7 62.047 1
16.500 3.00 29.5 71.867 1
16.500 3.00 39.3 81.686 1
16.500 3.00 49.2 91.506 1
16.500 3.00 59.0 101.326 1
16.500 3.00 68.8 111.146 1
16.500 3.00 78.7 120.966 1
16.500 3.00 88.5 130.786 1
16.500 3.00 98.3 140.606 1
16.500 3.00 108.2 150.425 1
16.500 3.00 118.0 160.245 1
16.500 4.00 0.0 46.386 1
16.500 4.00 9.8 56.196 1
16.500 4.00 19.7 66.005 1
16.500 4.00 29.5 75.814 1
16.500 4.00 39.3 85.624 1
16.500 4.00 49.2 95.433 1
16.500 4.00 59.0 105.242 1
16.500 4.00 68.8 115.052 1
16.500 4.00 78.7 124.861 1
16.500 4.00 88.5 134.671 1
16.500 4.00 98.3 144.480 1
16.500 4.00 108.2 154.289 1
16.500 4.00 118.0 164.099 1
16.500 5.00 0.0 50.365 0
16.500 5.00 9.8 60.161 1
16.500 5.00 19.7 69.957 1
16.500 5.00 29.5 79.753 1
16.500 5.00 39.3 89.549 1
16.500 5.00 49.2 99.345 1
16.500 5.00 59.0 109.141 1
16.500 5.00 68.8 118.937 1
16.500 5.00 78.7 128.733 1
16.500 5.00 88.5 138.529 1
16.500 5.00 98.3 148.325 1
16.500 5.00 108.2 158.120 1
16.500 5.00 118.0 167.916 1
17.000 -10.00 0.0 -33.952 0
17.000 -10.00 9.8 -24.268 0
17.000 -10.00 19.7 -14.585 0
17.000 -10.00 29.5 -4.901 0
17.000 -10.00 39.3 4.783 0
17.000 -10.00 49.2 14.467 0
17.000 -10.00 59.0 24.151 0
17.000 -10.00 68.8 33.835 0
17.000 -10.00 78.7 43.519 1
17.000 -10.00 88.5 53.203 1
17.000 -10.00 98.3 62.887 1
17.000 -10.00 108.2 72.571 1
17.000 -10.00 118.0 82.255 1
17.000 -9.00 0.0 -26.912 0
17.000 -9.00 9.8 -17.200 0
17.000 -9.00 19.7 -7.488 0
17.000 -9.00 29.5 2.224 0
17.000 -9.00 39.3 11.937 0
17.000 -9.00 49.2 21.649 0
17.000 -9.00 59.0 31.361 0
17.000 -9.00 68.8 41.074 1
17.000 -9.00 78.7 50.786 1
17.000 -9.00 88.5 60.498 1
17.000 -9.00 98.3 70.210 1
17.000 -9.00 108.2 79.923 1
17.000 -9.00 118.0 89.635 1
17.000 -8.00 0.0 -19.872 0
17.000 -8.00 9.8 -10.135 0
17.000 -8.00 19.7 -0.397 0
17.000 -8.00 29.5 9.341 0
17.000 -8.00 39.3 19.078 0
17.000 -8.00 49.2 28.816 0
17.000 -8.00 59.0 38.553 1
17.000 -8.00 68.8 48.291 1
17.000 -8.00 78.7 58.029 1
17.000 -8.00 88.5 67.766 1
17.000 -8.00 98.3 77.504 1
17.000 -8.00 108.2 87.242 1
17.000 -8.00 118.0 96.979 1
17.000 -7.00 0.0 -12.832 0
17.000 -7.00 9.8 -3.072 0
17.000 -7.00 19.7 6.688 0
17.000 -7.00 29.5 16.448 0
17.000 -7.00 39.3 26.208 0
17.000 -7.00 49.2 35.968 0
17.000 -7.00 59.0 45.728 1
17.000 -7.00 68.8 55.488 1
17.000 -7.00 78.7 65.248 1
17.000 -7.00 88.5 75.008 1
17.000 -7.00 98.3 84.768 1
17.000 -7.00 108.2 94.528 1
17.000 -7.00 118.0 104.288 1
17.000 -6.00 0.0 -5.792 0
17.000 -6.00 9.8 3.987 0
17.000 -6.00 19.7 13.767 0
17.000 -6.00 29.5 23.546 0
17.000 -6.00 39.3 33.326 0
17.000 -6.00 49.2 43.105 1
17.000 -6.00 59.0 52.885 1
17.000 -6.00 68.8 62.664 1
17.000 -6.00 78.7 72.444 1
17.000 -6.00 88.5 82.223 1
17.000 -6.00 98.3 92.002 1
17.000 -6.00 108.2 101.782 1
17.000 -6.00 118.0 111.561 1
17.000 -5.00 0.0 1.248 0
17.000 -5.00 9.8 11.044 0
17.000 -5.00 19.7 20.840 0
17.000 -5.00 29.5 30.636 0
17.000 -5.00 39.3 40.431 1
17.000 -5.00 49.2 50.227 1
17.000 -5.00 59.0 60.023 1
17.000 -5.00 68.8 69.819 1
17.000 -5.00 78.7 79.615 1
17.000 -5.00 88.5 89.411 1
17.000 -5.00 98.3 99.207 1
17.000 -5.00 108.2 109.003 1
17.000 -5.00 118.0 118.799 1
17.000 -4.00 0.0 8.288 0
17.000 -4.00 9.8 18.097 0
17.000 -4.00 19.7 27.907 0
17.000 -4.00 29.5 37.716 1
17.000 -4.00 39.3 47.525 1
17.000 -4.00 49.2 57.335 1
17.000 -4.00 59.0 67.144 1
17.000 -4.00 68.8 76.954 1
17.000 -4.00 78.7 86.763 1
17.000 -4.00 88.5 96.572 1
17.000 -4.00 98.3 106.382 1
17.000 -4.00 108.2 116.191 1
17.000 -4.00 118.0 126.000 1
17.000 -3.00 0.0 15.328 0
17.000 -3.00 9.8 25.148 0
17.000 -3.00 19.7 34.968 1
17.000 -3.00 29.5 44.788 1
17.000 -3.00 39.3 54.607 1
17.000 -3.00 49.2 64.427 1
17.000 -3.00 59.0 74.247 1
17.000 -3.00 68.8 84.067 1
17.000 -3.00 78.7 93.887 1
17.000 -3.00 88.5 103.707 1
17.000 -3.00 98.3 113.527 1
17.000 -3.00 108.2 123.346 1
17.000 -3.00 118.0 133.166 1
17.000 -2.00 0.0 22.368 0
17.000 -2.00 9.8 32.195 0
17.000 -2.00 19.7 42.023 1
17.000 -2.00 29.5 51.850 1
17.000 -2.00 39.3 61.677 1
17.000 -2.00 49.2 71.505 1
17.000 -2.00 59.0 81.332 1
17.000 -2.00 68.8 91.159 1
17.000 -2.00 78.7 100.987 1
17.000 -2.00 88.5 110.814 1
17.000 -2.00 98.3 120.641 1
17.000 -2.00 108.2 130.469 1
17.000 -2.00 118.0 140.296 1
17.000 -1.00 0.0 29.408 0
17.000 -1.00 9.8 39.240 1
17.000 -1.00 19.7 49.072 1
17.000 -1.00 29.5 58.904 1
17.000 -1.00 39.3 68.735 1
17.000 -1.00 49.2 78.567 1
17.000 -1.00 59.0 88.399 1
17.000 -1.00 68.8 98.231 1
17.000 -1.00 78.7 108.063 1
17.000 -1.00 88.5 117.895 1
17.000 -1.00 98.3 127.726 1
17.000 -1.00 108.2 137.558 1
17.000 -1.00 118.0 147.390 1
17.000 0.00 0.0 36.448 1
17.000 0.00 9.8 46.281 1
17.000 0.00 19.7 56.115 1
17.000 0.00 29.5 65.948 1
17.000 0.00 39.3 75.781 1
17.000 0.00 49.2 85.615 1
17.000 0.00 59.0 95.448 1
17.000 0.00 68.8 105.281 1
17.000 0.00 78.7 115.115 1
17.000 0.00 88.5 124.948 1
17.000 0.00 98.3 134.781 1
17.000 0.00 108.2 144.615 1
17.000 0.00 118.0 154.448 1
17.000 1.00 0.0 40.672 1
17.000 1.00 9.8 50.504 1
17.000 1.00 19.7 60.336 1
17.000 1.00 29.5 70.168 1
17.000 1.00 39.3 79.999 1
17.000 1.00 49.2 89.831 1
17.000 1.00 59.0 99.663 1
17.000 1.00 68.8 109.495 1
17.000 1.00 78.7 119.327 1
17.000 1.00 88.5 129.159 1
17.000 1.00 98.3 138.990 1
17.000 1.00 108.2 148.822 1
17.000 1.00 118.0 158.654 1
17.000 2.00 0.0 44.896 1
17.000 2.00 9.8 54.723 1
17.000 2.00 19.7 64.551 1
17.000 2.00 29.5 74.378 1
17.000 2.00 39.3 84.206 1
17.000 2.00 49.2 94.033 1
17.000 2.00 59.0 103.860 1
17.000 2.00 68.8 113.688 1
17.000 2.00 78.7 123.515 1
17.000 2.00 88.5 133.342 1
17.000 2.00 98.3 143.170 1
17.000 2.00 108.2 152.997 1
17.000 2.00 118.0 162.824 1
17.000 3.00 0.0 49.120 1
17.000 3.00 9.8 58.940 1
17.000 3.00 19.7 68.760 1
17.000 3.00 29.5 78.580 1
17.000 3.00 39.3 88.400 1
17.000 3.00 49.2 98.219 1
17.000 3.00 59.0 108.039 1
17.000 3.00 68.8 117.859 1
17.000 3.00 78.7 127.679 1
17.000 3.00 88.5 137.499 1
17.000 3.00 98.3 147.319 1
17.000 3.00 108.2 157.139 1
17.000 3.00 118.0 166.958 1
17.000 4.00 0.0 53.344 1
17.000 4.00 9.8 63.154 1
17.000 4.00 19.7 72.963 1
17.000 4.00 29.5 82.772 1
17.000 4.00 39.3 92.582 1
17.000 4.00 49.2 102.391 1
17.000 4.00 59.0 112.200 1
17.000 4.00 68.8 122.010 1
17.000 4.00 78.7 131.819 1
17.000 4.00 88.5 141.629 1
17.000 4.00 98.3 151.438 1
17.000 4.00 108.2 161.247 1
17.000 4.00 118.0 171.057 1
17.000 5.00 0.0 57.568 0
17.000 5.00 9.8 67.364 1
17.000 5.00 19.7 77.160 1
17.000 5.00 29.5 86.956 1
17.000 5.00 39.3 96.752 1
17.000 5.00 49.2 106.548 1
17.000 5.00 59.0 116.344 1
17.000 5.00 68.8 126.140 1
17.000 5.00 78.7 135.936 1
17.000 5.00 88.5 145.731 1
17.000 5.00 98.3 155.527 1
17.000 5.00 108.2 165.323 1
17.000 5.00 118.0 175.119 1
17.500 -10.00 0.0 -31.997 0
17.500 -10.00 9.8 -22.313 0
17.500 -10.00 19.7 -12.629 0
17.500 -10.00 29.5 -2.945 0
17.500 -10.00 39.3 6.738 0
17.500 -10.00 49.2 16.422 0
17.500 -10.00 59.0 26.106 0
17.500 -10.00 68.8 35.790 0
17.500 -10.00 78.7 45.474 0
17.500 -10.00 88.5 55.158 1
17.500 -10.00 98.3 64.842 1
17.500 -10.00 108.2 74.526 1
17.500 -10.00 118.0 84.210 1
17.500 -9.00 0.0 -24.537 0
17.500 -9.00 9.8 -14.825 0
17.500 -9.00 19.7 -5.112 0
17.500 -9.00 29.5 4.600 0
17.500 -9.00 39.3 14.312 0
17.500 -9.00 49.2 24.024 0
17.500 -9.00 59.0 33.737 0
17.500 -9.00 68.8 43.449 1
17.500 -9.00 78.7 53.161 1
17.500 -9.00 88.5 62.873 1
17.500 -9.00 98.3 72.586 1
17.500 -9.00 108.2 82.298 1
17.500 -9.00 118.0 92.010 1
17.500 -8.00 0.0 -17.077 0
17.500 -8.00 9.8 -7.339 0
17.500 -8.00 19.7 2.399 0
17.500 -8.00 29.5 12.136 0
17.500 -8.00 39.3 21.874 0
17.500 -8.00 49.2 31.611 0
17.500 -8.00 59.0 41.349 0
17.500 -8.00 68.8 51.087 1
17.500 -8.00 78.7 60.824 1
17.500 -8.00 88.5 70.562 1
17.500 -8.00 98.3 80.300 1
17.500 -8.00 108.2 90.037 1
17.500 -8.00 118.0 99.775 1
17.500 -7.00 0.0 -9.616 0
17.500 -7.00 9.8 0.144 0
17.500 -7.00 19.7 9.904 0
17.500 -7.00 29.5 19.664 0
17.500 -7.00 39.3 29.424 0
17.500 -7.00 49.2 39.184 0
17.500 -7.00 59.0 48.944 1
17.500 -7.00 68.8 58.704 1
17.500 -7.00 78.7 68.464 1
17.500 -7.00 88.5 78.224 1
17.500 -7.00 98.3 87.984 1
17.500 -7.00 108.2 97.744 1
17.500 -7.00 118.0 107.504 1
17.500 -6.00 0.0 -2.156 0
17.500 -6.00 9.8 7.623 0
17.500 -6.00 19.7 17.403 0
17.500 -6.00 29.5 27.182 0
17.500 -6.00 39.3 36.962 0
17.500 -6.00 49.2 46.741 1
17.500 -6.00 59.0 56.521 1
17.500 -6.00 68.8 66.300 1
17.500 -6.00 78.7 76.079 1
17.500 -6.00 88.5 85.859 1
17.500 -6.00 98.3 95.638 1
17.500 -6.00 108.2 105.418 1
17.500 -6.00 118.0 115.197 1
17.500 -5.00 0.0 5.304 0
17.500 -5.00 9.8 15.100 0
17.500 -5.00 19.7 24.896 0
17.500 -5.00 29.5 34.692 0
17.500 -5.00 39.3 44.488 1
17.500 -5.00 49.2 54.284 1
17.500 -5.00 59.0 64.080 1
17.500 -5.00 68.8 73.875 1
17.500 -5.00 78.7 83.671 1
17.500 -5.00 88.5 93.467 1
17.500 -5.00 98.3 103.263 1
17.500 -5.00 108.2 113.059 1
17.500 -5.00 118.0 122.855 1
17.500 -4.00 0.0 12.764 0
17.500 -4.00 9.8 22.574 0
17.500 -4.00 19.7 32.383 0
17.500 -4.00 29.5 42.192 1
17.500 -4.00 39.3 52.002 1
17.500 -4.00 49.2 61.811 1
17.500 -4.00 59.0 71.621 1
17.500 -4.00 68.8 81.430 1
17.500 -4.00 78.7 91.239 1
17.500 -4.00 88.5 101.049 1
17.500 -4.00 98.3 110.858 1
17.500 -4.00 108.2 120.667 1
17.500 -4.00 118.0 130.477 1
17.500 -3.00 0.0 20.225 0
17.500 -3.00 9.8 30.044 0
17.500 -3.00 19.7 39.864 1
17.500 -3.00 29.5 49.684 1
17.500 -3.00 39.3 59.504 1
17.500 -3.00 49.2 69.324 1
17.500 -3.00 59.0 79.144 1
17.500 -3.00 68.8 88.964 1
17.500 -3.00 78.7 98.783 1
17.500 -3.00 88.5 108.603 1
17.500 -3.00 98.3 118.423 1
17.500 -3.00 108.2 128.243 1
17.500 -3.00 118.0 138.063 1
17.500 -2.00 0.0 27.685 0
17.500 -2.00 9.8 37.512 1
17.500 -2.00 19.7 47.339 1
17.500 -2.00 29.5 57.167 1
17.500 -2.00 39.3 66.994 1
17.500 -2.00 49.2 76.822 1
17.500 -2.00 59.0 86.649 1
17.500 -2.00 68.8 96.476 1
17.500 -2.00 78.7 106.304 1
17.500 -2.00 88.5 116.131 1
17.500 -2.00 98.3 125.958 1
17.500 -2.00 108.2 135.786 1
17.500 -2.00 118.0 145.613 1
17.500 -1.00 0.0 35.145 0
17.500 -1.00 9.8 44.977 1
17.500 -1.00 19.7 54.809 1
17.500 -1.00 29.5 64.641 1
17.500 -1.00 39.3 74.472 1
17.500 -1.00 49.2 84.304 1
17.500 -1.00 59.0 94.136 1
17.500 -1.00 68.8 103.968 1
17.500 -1.00 78.7 113.800 1
17.500 -1.00 88.5 123.632 1
17.500 -1.00 98.3 133.463 1
17.500 -1.00 108.2 143.295 1
17.500 -1.00 118.0 153.127 1
17.500 0.00 0.0 42.605 1
17.500 0.00 9.8 52.439 1
17.500 0.00 19.7 62.272 1
17.500 0.00 29.5 72.105 1
17.500 0.00 39.3 81.939 1
17.500 0.00 49.2 91.772 1
17.500 0.00 59.0 101.605 1
17.500 0.00 68.8 111.439 1
17.500 0.00 78.7 121.272 1
17.500 0.00 88.5 131.105 1
17.500 0.00 98.3 140.939 1
17.500 0.00 108.2 150.772 1
17.500 0.00 118.0 160.605 1
17.500 1.00 0.0 47.081 1
17.500 1.00 9.8 56.913 1
17.500 1.00 19.7 66.745 1
17.500 1.00 29.5 76.577 1
17.500 1.00 39.3 86.409 1
17.500 1.00 49.2 96.241 1
17.500 1.00 59.0 106.073 1
17.500 1.00 68.8 115.904 1
17.500 1.00 78.7 125.736 1
17.500 1.00 88.5 135.568 1
17.500 1.00 98.3 145.400 1
17.500 1.00 108.2 155.232 1
17.500 1.00 118.0 165.064 1
17.500 2.00 0.0 51.558 1
17.500 2.00 9.8 61.385 1
17.500 2.00 19.7 71.212 1
17.500 2.00 29.5 81.040 1
17.500 2.00 39.3 90.867 1
17.500 2.00 49.2 100.694 1
17.500 2.00 59.0 110.522 1
17.500 2.00 68.8 120.349 1
17.500 2.00 78.7 130.176 1
17.500 2.00 88.5 140.004 1
17.500 2.00 98.3 149.831 1
17.500 2.00 108.2 159.658 1
17.500 2.00 118.0 169.486 1
17.500 3.00 0.0 56.034 1
17.500 3.00 9.8 65.854 1
17.500 3.00 19.7 75.674 1
17.500 3.00 29.5 85.493 1
17.500 3.00 39.3 95.313 1
17.500 3.00 49.2 105.133 1
17.500 3.00 59.0 114.953 1
17.500 3.00 68.8 124.773 1
17.500 3.00 78.7 134.593 1
17.500 3.00 88.5 144.413 1
17.500 3.00 98.3 154.232 1
17.500 3.00 108.2 164.052 1
17.500 3.00 118.0 173.872 1
17.500 4.00 0.0 60.510 1
17.500 4.00 9.8 70.319 1
17.500 4.00 19.7 80.129 1
17.500 4.00 29.5 89.938 1
17.500 4.00 39.3 99.747 1
17.500 4.00 49.2 109.557 1
17.500 4.00 59.0 119.366 1
17.500 4.00 68.8 129.176 1
17.500 4.00 78.7 138.985 1
17.500 4.00 88.5 148.794 1
17.500 4.00 98.3 158.604 1
17.500 4.00 108.2 168.413 1
17.500 4.00 118.0 178.223 1
17.500 5.00 0.0 64.986 1
17.500 5.00 9.8 74.782 1
17.500 5.00 19.7 84.578 1
17.500 5.00 29.5 94.374 1
17.500 5.00 39.3 104.170 1
17.500 5.00 49.2 113.966 1
17.500 5.00 59.0 123.762 1
17.500 5.00 68.8 133.558 1
17.500 5.00 78.7 143.353 1
17.500 5.00 88.5 153.149 1
17.500 5.00 98.3 162.945 1
17.500 5.00 108.2 172.741 1
17.500 5.00 118.0 182.537 1
